Description,Location,Price (PHP),Bedrooms,Bath,Floor_area (sqm),Land_area (sqm),Latitude,Longitude,Link
"3-Bedroom House and Lot for Sale at Lancaster New City in Kawit, Cavite -AIRA Model","San Sebastian, Kawit",5282600.0,3.0,,80.0,92.0,14.4185112,120.898962,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-kawit-cavite-aira-model.html
"1-Bedroom Unit (N56E2) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",12835200.0,1.0,1.0,49.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-n56e2-for-sale-in-maven-at-capitol-commons-pasig-city.html
"3-Bedroom Condo (Unit A) for Sale in Suntrust Shanata, Novaliches Quezon City","Novaliches, Quezon City",7802700.0,3.0,2.0,54.0,,14.68155,121.0198,https://www.lamudi.com.ph/3-bedroom-condo-unit-a-for-sale-in-suntrust-shanata-novaliches-quezon-city-1.html
"1-Bedroom Unit (S34D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11054400.0,1.0,1.0,47.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s34d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Offices at The Galleon - Prime Unit (12L) for Sale in Ortigas, Pasig","San Antonio, Pasig",25678000.0,,,75.0,,14.582707,121.061458,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-12l-for-sale-in-ortigas-pasig.html
"1-Bedroom Unit (17D) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",26705000.0,1.0,1.0,70.0,,14.588377,121.059897,https://www.lamudi.com.ph/1-bedroom-unit-17d-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Condo Unit (30C) for Sale in One Sierra,EDSA, Mandaluyong City, Metro Manil...","Highway Hills, Mandaluyong",16974060.0,2.0,2.0,84.0,,14.578255,121.052143,https://www.lamudi.com.ph/2-bedroom-condo-unit-30c-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2BR Condo Unit w/ Balcony for Sale in AMA Tower Residences, Mandaluyong City |5F","Wack-Wack Greenhills, Mandaluyong",13593769.0,2.0,1.0,57.0,,14.592173,121.053333,https://www.lamudi.com.ph/2br-condo-unit-w-balcony-for-sale-in-ama-tower-residences-mandaluyong-city-5f.html
"Penthouse Unit (54B) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",100000000.0,4.0,4.0,317.0,,14.588377,121.059897,https://www.lamudi.com.ph/penthouse-unit-54b-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"La Vida Tower B, 1-Bedroom Unit (56.75 sqm) for Sale in Pasay City","F.B Harisson, Pasay",7392000.0,1.0,1.0,56.0,,14.55323,120.990226,https://www.lamudi.com.ph/la-vida-tower-b-1-bedroom-unit-56-75-sqm-for-sale-in-pasay-city.html
Pre-Selling 1-Bedroom Unit (67 sqm) at The Residences At The Westin Manila Sonata Pla...,"Ortigas CBD, Pasig",17003470.0,1.0,1.0,67.0,,14.5808822,121.05885,https://www.lamudi.com.ph/pre-selling-1-bedroom-unit-67-sqm-at-the-residences-at-the-westin-manila-sonata-place-in-ortigas-cbd-pasig-1.html
"2BR Condo Unit for Sale in Ibiza Tower at Circulo Verde, Bagumbayan, Quezon City | Un...","Bagumbayan, Quezon City",14612268.0,2.0,2.0,67.0,,14.605396,121.081903,https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ibiza-tower-at-circulo-verde-bagumbayan-quezon-city-unit-14g.html
Cityland Pioneer Heights 1 - Studio Unit (24.9 sqm) for Sale in Mandaluyong City,"Highway Hills, Mandaluyong",2683702.0,1.0,1.0,24.0,,14.578255,121.052143,https://www.lamudi.com.ph/cityland-pioneer-heights-1-studio-unit-24-9-sqm-for-sale-in-mandaluyong-city.html
"Bi-level Condo Unit for Sale in AMA Tower Residences, Wack-Wack Mandaluyong |33U","Wack-Wack Greenhills, Mandaluyong",30900184.0,1.0,1.0,121.0,,14.592173,121.053333,https://www.lamudi.com.ph/bi-level-condo-unit-for-sale-in-ama-tower-residences-wack-wack-mandaluyong-33u.html
"2-Bedroom Unit (2620) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",26748000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-2620-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Offices at The Galleon - Prime Unit (35M) for Sale in Ortigas, Pasig","San Antonio, Pasig",33345000.0,,,95.0,,14.588716,121.060009,https://www.lamudi.com.ph/offices-at-the-galleon-prime-unit-35m-for-sale-in-ortigas-pasig.html
"Studio (2719) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",8455000.0,1.0,,34.0,,14.588882,121.079016,https://www.lamudi.com.ph/studio-2719-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"4 bedroom House and Lot for Sale in San Francisco Heights, Calamba-Serena","Palo-Alto, Calamba",5400000.0,4.0,,83.0,110.0,14.188482,121.109967,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-in-san-francisco-heights-calamba-serena.html
"2-Storey 4BR House and Lot (Orabella Model) for Sale in Siena Hills, Lipa City, Batan...","Antipolo del Sur, Lipa",7860710.0,4.0,,147.0,176.0,,121.185,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-orabella-model-for-sale-in-siena-hills-lipa-city-batangas.html
"Studio Condo Unit (11I) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",6996073.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-11i-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"Pre-Selling 1BR Unit in The Sapphire Bloc South Tower, Ortigas CBD Pasig, 10.6M","Ortigas CBD, Pasig",10600000.0,1.0,1.0,,,14.587518,121.062753,https://www.lamudi.com.ph/pre-selling-1br-unit-in-the-sapphire-bloc-south-tower-ortigas-cbd-pasig-10-6m.html
"3-Bedroom Unit for Sale in Suntrust Asmara Tower 3, New Manila, Quezon City","New Manila, Quezon City",7700000.0,3.0,2.0,56.0,,14.621176,121.022808,https://www.lamudi.com.ph/3-bedroom-unit-for-sale-in-suntrust-asmara-tower-3-new-manila-quezon-city.html
"4-Bedroom House and Lot for Sale at Lancaster New City in Kawit, Cavite -ALEXANDRA Mo...","San Sebastian, Kawit",7410000.0,4.0,,100.0,120.0,14.4185112,120.898962,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-kawit-cavite-alexandra-model.html
"GAIA 2-Storey Single Detached (Irr-Corner) for Sale in Idesia Lipa, Batangas","Inosloban, Lipa",6600000.0,3.0,,63.0,137.0,13.9775271,121.1701226,https://www.lamudi.com.ph/gaia-2-storey-single-detached-irr-corner-for-sale-in-idesia-lipa-batangas.html
"Studio Condo Unit (6I) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",7324373.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-6i-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2BR Condo Unit for Sale in Ibiza Tower at Circulo Verde, Bagumbayan, Quezon City | Un...","Bagumbayan, Quezon City",14278110.0,2.0,2.0,67.0,,14.605396,121.081903,https://www.lamudi.com.ph/2br-condo-unit-for-sale-in-ibiza-tower-at-circulo-verde-bagumbayan-quezon-city-unit-6h.html
Studio Unit (22 sqm) for Sale in Moldex Residences Silang Cavite near Dasmarinas,"Biluso, Silang",2100000.0,1.0,1.0,22.0,,14.247941,120.952854,https://www.lamudi.com.ph/studio-unit-22-sqm-for-sale-in-moldex-residences-silang-cavite-near-dasmarinas.html
"3-Bedroom Single Attached House and Lot for Sale in Ajoya Cabanatuan, Nueva Ecija - w...","Valle Cruz, Cabanatuan",4200000.0,3.0,,72.0,92.0,15.47877,120.995348,https://www.lamudi.com.ph/3-bedroom-single-attached-house-and-lot-for-sale-in-ajoya-cabanatuan-nueva-ecija-with-special-offer.html
"2-Bedroom Unit (2909) for Sale in Maple at Verdant Towers, Ortigas, Pasig City","Ugong, Pasig",25471000.0,2.0,,89.0,,14.588882,121.079016,https://www.lamudi.com.ph/2-bedroom-unit-2909-for-sale-in-maple-at-verdant-towers-ortigas-pasig-city.html
"Pre-selling 3BR 4-Storey Townhouse for Sale in Likha Residences, Cupang, Muntinlupa |...","Cupang, Muntinlupa",39675000.0,3.0,,323.0,90.0,14.434669,121.040194,https://www.lamudi.com.ph/pre-selling-3br-4-storey-townhouse-for-sale-in-likha-residences-cupang-muntinlupa-end-unit-elevated-garden.html
"10,668 sqm Industrial Lot for Sale in Pampanga Technopark - Mabalacat, Pampanga","Tabun, Mabalacat",95585280.0,,,,10668.0,15.25276,120.594401,https://www.lamudi.com.ph/10-668-sqm-industrial-lot-for-sale-in-pampanga-technopark-mabalacat-pampanga.html
"3-Bedroom Unit (N10C) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",23982600.0,3.0,2.0,108.0,,14.583771,121.059675,https://www.lamudi.com.ph/3-bedroom-unit-n10c-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Pre-Selling Studio Unit (22 sqm) in Sierra Valley Gardens 1, Cainta, Rizal","San Juan, Cainta",3740000.0,1.0,1.0,22.0,,14.583362,121.130727,https://www.lamudi.com.ph/pre-selling-studio-unit-22-sqm-in-sierra-valley-gardens-1-cainta-rizal.html
"Pre-Selling 1BR Unit (35.68 sqm) in Acacia Escalades B, Pasig City","Manggahan, Pasig",4800000.0,1.0,1.0,35.0,,14.601887,121.093698,https://www.lamudi.com.ph/pre-selling-1br-unit-35-68-sqm-in-acacia-escalades-b-pasig-city-1.html
The Gentri Heights: Kirana 2-Storey House for Sale in General Trias Cavite,"Manggahan, General Trias",4730620.0,3.0,,82.0,98.0,14.296605,120.904361,https://www.lamudi.com.ph/the-gentri-heights-kirana-2-storey-house-for-sale-in-general-trias-cavite.html
"3-Bedroom Townhouse for Sale in The Villages at Lipa, Sierra Village, Batangas - with...","Bugtong Na Pulo, Lipa",4700000.0,3.0,,93.0,108.0,14.0042716,121.1705877,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-in-the-villages-at-lipa-sierra-village-batangas-with-special-offer.html
"3-Bedroom Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite","Carsadang Bago I, Imus",5234791.0,3.0,,75.0,80.0,14.4234269,120.9289746,https://www.lamudi.com.ph/3-bedroom-single-attached-house-and-lot-for-sale-at-ptc-suncrest-in-imus-cavite.html
"Grand View Tower, 2-Bedroom (66 sqm) Condo for Sale near Mall of Asia, Pasay","Libertad, Pasay",15500000.0,2.0,2.0,66.0,,14.547436,120.998485,https://www.lamudi.com.ph/grand-view-tower-2-bedroom-66-sqm-condo-for-sale-near-mall-of-asia-pasay.html
"ARIA Townhouse (End) for Sale in Idesia Lipa, Batangas","Inosloban, Lipa",3600000.0,2.0,,42.0,90.0,13.9775271,121.1701226,https://www.lamudi.com.ph/aria-townhouse-end-for-sale-in-idesia-lipa-batangas.html
"3-Bedroom House and Lot for Sale at Lancaster New City in Kawit, Cavite -GABRIELLE Mo...","San Sebastian, Kawit",6650000.0,3.0,,84.0,120.0,14.4185112,120.898962,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-kawit-cavite-gabrielle-model.html
"3-Bedroom Townhouse for Sale at Lancaster New City in Kawit, Cavite -THEA Model","San Sebastian, Kawit",2395000.0,3.0,,60.0,50.0,14.4185112,120.898962,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-lancaster-new-city-in-kawit-cavite-thea-model.html
"For Sale: 2BR Condo Unit with Balcony in Legacy Leisure Residences, Ma-a, Davao City ...","Ma-A, Davao",8645982.0,2.0,2.0,77.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/for-sale-2br-condo-unit-with-balcony-in-legacy-leisure-residences-ma-a-davao-city-77-2-sqm.html
"1BR Condo Unit with Balcony for Sale in Legacy Leisure Residences, Ma-a, Davao City","Ma-A, Davao",4206258.0,1.0,1.0,36.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/1br-condo-unit-with-balcony-for-sale-in-legacy-leisure-residences-ma-a-davao-city.html
"2BR Condo Unit with Balcony for Sale in Legacy Leisure Residences, Ma-a, Davao City |...","Ma-A, Davao",8645982.0,2.0,2.0,77.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/2br-condo-unit-with-balcony-for-sale-in-legacy-leisure-residences-ma-a-davao-city-77-2-sqm.html
"2-Bedroom Unit (36H) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",42217000.0,2.0,2.0,114.0,,14.588377,121.059897,https://www.lamudi.com.ph/2-bedroom-unit-36h-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"2-Bedroom Unit for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City",10000000.0,2.0,2.0,68.0,,14.644874,121.050593,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-suntrust-capitol-plaza-diliman-quezon-city.html
"Pre-Selling 2-Bedroom Unit in Acacia Escalades B, Pasig City","Manggahan, Pasig",5700000.0,2.0,,,,14.601887,121.093698,https://www.lamudi.com.ph/pre-selling-2-bedroom-unit-in-acacia-escalades-b-pasig-city.html
"For Sale The Magnolia Residences 1BR, 1 Toilet & Bath in New Manila Quezon City","New Manila, Quezon City",8125190.0,1.0,1.0,38.0,,14.61633,121.0306,https://www.lamudi.com.ph/for-sale-the-magnolia-residences-1br-1-toilet-bath-in-new-manila-quezon-city.html
"1-Bedroom Unit (S35D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11054400.0,1.0,1.0,47.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s35d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
"Loft Unit for Sale in AMA Tower Residences, Wack-Wack Greenhills Mandaluyong|32J","Wack-Wack Greenhills, Mandaluyong",16088526.0,1.0,1.0,63.0,,14.592173,121.053333,https://www.lamudi.com.ph/loft-unit-for-sale-in-ama-tower-residences-wack-wack-greenhills-mandaluyong-32j.html
"3-Bedroom Unit (S03D) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",22111600.0,3.0,2.0,98.0,,14.583771,121.059675,https://www.lamudi.com.ph/3-bedroom-unit-s03d-for-sale-in-maven-at-capitol-commons-pasig-city.html
"For Sale: Studio Unit in Suntrust Kirana, Pasig City","Pinagbuhatan, Pasig",3297501.0,1.0,1.0,27.0,,14.555535,121.090095,https://www.lamudi.com.ph/for-sale-studio-unit-in-suntrust-kirana-pasig-city.html
"2-Bedroom Townhouse for Sale at PHINMA Maayo San Jose in San Jose, Batangas | Rosario...","Banaybanay II, San Jose",2500000.0,2.0,,48.0,50.0,13.9179,121.102657,https://www.lamudi.com.ph/2-bedroom-townhouse-for-sale-at-phinma-maayo-san-jose-in-san-jose-batangas-rosario-model.html
"3BR Unit for Sale in Suntrust Amadea Tower 2, Quezon City, 7.1M","Paligsahan, Quezon City",7123896.0,3.0,2.0,46.0,,14.631613,121.023475,https://www.lamudi.com.ph/3br-unit-for-sale-in-suntrust-amadea-tower-2-quezon-city-7-1m.html
"2-Bedroom Condo Unit (29C) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Mani...","Highway Hills, Mandaluyong",16806000.0,2.0,2.0,84.0,,14.578255,121.052143,https://www.lamudi.com.ph/2-bedroom-condo-unit-29c-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"2BR Condo Unit with Balcony for Sale in Legacy Leisure Residences, Ma-a, Davao City |...","Ma-A, Davao",8535732.0,2.0,2.0,76.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/2br-condo-unit-with-balcony-for-sale-in-legacy-leisure-residences-ma-a-davao-city-76-35-sqm.html
Moldex Residences Valenzuela Bali Bldg - 1BR Condo for Sale in Valenzuela City,"Paso de Blas, Valenzuela",2050000.0,1.0,1.0,21.0,,14.7049986,120.98518,https://www.lamudi.com.ph/moldex-residences-valenzuela-bali-bldg-1br-condo-for-sale-in-valenzuela-city.html
"Condominium with 2 bedroom for Sale in Suntrust Asmara, New Manila, Quezon City","New Manila, Quezon City",6785600.0,2.0,1.0,39.0,,14.621176,121.022808,https://www.lamudi.com.ph/condominium-with-2-bedroom-for-sale-in-suntrust-asmara-new-manila-quezon-city.html
"1BR Condo Unit for Sale in AMA Tower Residences, Wack-Wack Mandaluyong City | 5E","Wack-Wack Greenhills, Mandaluyong",6423156.0,1.0,1.0,27.0,,14.592173,121.053333,https://www.lamudi.com.ph/1br-condo-unit-for-sale-in-ama-tower-residences-wack-wack-mandaluyong-city-5e.html
"Studio Condo Unit (24I) for Sale in One Sierra, EDSA, Mandaluyong City, Metro Manila","Highway Hills, Mandaluyong",7055167.0,1.0,1.0,32.0,,14.578255,121.052143,https://www.lamudi.com.ph/studio-condo-unit-24i-for-sale-in-one-sierra-edsa-mandaluyong-city-metro-manila.html
"House and Lot with 3 bedroom for Sale in Verona, Lumil, Silang- Mariella Premium","Lumil, Silang",4956000.0,3.0,,93.0,88.0,14.183344,121.012375,https://www.lamudi.com.ph/house-and-lot-with-3-bedroom-for-sale-in-verona-lumil-silang-mariella-premium.html
"2BR Unit for Sale in Suntrust Amadea Tower 1, Quezon City, 4.8M","Paligsahan, Quezon City",4842720.0,2.0,1.0,36.0,,14.631613,121.023475,https://www.lamudi.com.ph/2br-unit-for-sale-in-suntrust-amadea-tower-1-quezon-city-4-8m.html
"Studio - Furnished Condo Unit for Sale in The Persimmon Studios, Cebu City - with Spe...","Mabolo, Cebu",3800000.0,1.0,1.0,24.0,,10.31581,123.918231,https://www.lamudi.com.ph/studio-furnished-condo-unit-for-sale-in-the-persimmon-studios-cebu-city-with-special-offer.html
"Studio Condo Unit for Sale in West Parc - Birch Building, Filinvest City, Alabang Mun...","Alabang, Muntinlupa",6000000.0,1.0,1.0,39.0,,14.4179774,121.037608,https://www.lamudi.com.ph/studio-condo-unit-for-sale-in-west-parc-birch-building-filinvest-city-alabang-muntinlupa-39sqm.html
"Lot for Sale in Priveya Hills, Mandaue, Cebu - with Special Offer","Tawason, Mandaue",13400000.0,,,,661.0,10.38246,123.925415,https://www.lamudi.com.ph/lot-for-sale-in-priveya-hills-mandaue-cebu-with-special-offer.html
"Arezzo Place Davao - Studio for Sale in Sasa, Davao","Sasa, Davao",2950000.0,1.0,1.0,30.0,,7.128006,125.648968,https://www.lamudi.com.ph/arezzo-place-davao-studio-for-sale-in-sasa-davao-549761-84.html
"Pre-Selling Studio Unit in The Sapphire Bloc South Tower, Ortigas CBD, Pasig","Ortigas CBD, Pasig",6570000.0,1.0,1.0,,,14.587518,121.062753,https://www.lamudi.com.ph/pre-selling-studio-unit-in-the-sapphire-bloc-south-tower-ortigas-cbd-pasig.html
"3-Bedroom Townhouse for Sale at Lancaster New City in Kawit, Cavite -THEA Model","San Sebastian, Kawit",2395000.0,3.0,,60.0,50.0,14.4185112,120.898962,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-lancaster-new-city-in-kawit-cavite-thea-model.html
"3-Bedroom Single Attached House and Lot for Sale at PTC Suncrest in Imus, Cavite","Carsadang Bago I, Imus",5234791.0,3.0,,75.0,80.0,14.4234269,120.9289746,https://www.lamudi.com.ph/3-bedroom-single-attached-house-and-lot-for-sale-at-ptc-suncrest-in-imus-cavite.html
"Grand View Tower, 2-Bedroom (66 sqm) Condo for Sale near Mall of Asia, Pasay","Libertad, Pasay",15500000.0,2.0,2.0,66.0,,14.547436,120.998485,https://www.lamudi.com.ph/grand-view-tower-2-bedroom-66-sqm-condo-for-sale-near-mall-of-asia-pasay.html
"3-Bedroom Townhouse for Sale in The Villages at Lipa, Sierra Village, Batangas - with...","Bugtong Na Pulo, Lipa",4700000.0,3.0,,93.0,108.0,14.0042716,121.1705877,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-in-the-villages-at-lipa-sierra-village-batangas-with-special-offer.html
"For Sale: 2BR Condo Unit with Balcony in Legacy Leisure Residences, Ma-a, Davao City ...","Ma-A, Davao",8645982.0,2.0,2.0,77.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/for-sale-2br-condo-unit-with-balcony-in-legacy-leisure-residences-ma-a-davao-city-77-2-sqm.html
"2-Bedroom Unit for Sale in Suntrust Capitol Plaza, Diliman, Quezon City","Diliman, Quezon City",10000000.0,2.0,2.0,68.0,,14.644874,121.050593,https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-suntrust-capitol-plaza-diliman-quezon-city.html
"1BR Condo Unit with Balcony for Sale in Legacy Leisure Residences, Ma-a, Davao City","Ma-A, Davao",4206258.0,1.0,1.0,36.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/1br-condo-unit-with-balcony-for-sale-in-legacy-leisure-residences-ma-a-davao-city.html
"2-Bedroom Unit (36H) - Residences at The Galleon (Pre-selling) in Ortigas CBD, Pasig","San Antonio, Pasig",42217000.0,2.0,2.0,114.0,,14.588377,121.059897,https://www.lamudi.com.ph/2-bedroom-unit-36h-residences-at-the-galleon-pre-selling-in-ortigas-cbd-pasig.html
"For Sale The Magnolia Residences 1BR, 1 Toilet & Bath in New Manila Quezon City","New Manila, Quezon City",8125190.0,1.0,1.0,38.0,,14.61633,121.0306,https://www.lamudi.com.ph/for-sale-the-magnolia-residences-1br-1-toilet-bath-in-new-manila-quezon-city.html
"2BR Condo Unit with Balcony for Sale in Legacy Leisure Residences, Ma-a, Davao City |...","Ma-A, Davao",8645982.0,2.0,2.0,77.0,,7.0867489,125.5840299,https://www.lamudi.com.ph/2br-condo-unit-with-balcony-for-sale-in-legacy-leisure-residences-ma-a-davao-city-77-2-sqm.html
"3-Bedroom Unit (S03D) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",22111600.0,3.0,2.0,98.0,,14.583771,121.059675,https://www.lamudi.com.ph/3-bedroom-unit-s03d-for-sale-in-maven-at-capitol-commons-pasig-city.html
"1-Bedroom Unit (S35D1) for Sale in Maven at Capitol Commons, Pasig City","Ortigas CBD, Pasig",11054400.0,1.0,1.0,47.0,,14.583771,121.059675,https://www.lamudi.com.ph/1-bedroom-unit-s35d1-for-sale-in-maven-at-capitol-commons-pasig-city.html
